,ID,full_name,overall,eur_value,eur_wage,league
7877,232229,Justin Bijlow,67,1100000.0,3000.0,Holland Eredivisie
4117,232230,Ronald Matarrita,71,2800000.0,5000.0,USA Major League Soccer
17053,232232,Jeong Hyeon Kim,54,90000.0,1000.0,Korean K League Classic
11139,232238,Carlos Peralta,64,475000.0,1000.0,Colombian Primera A
14530,232239,Alexandr Makarov,60,350000.0,5000.0,Russian Premier League
11147,232240,Ramiro Martínez,64,400000.0,3000.0,Argentinian Superliga
4152,232241,Mijo Caktaš,71,3100000.0,27000.0,Russian Premier League
2725,232244,Santiago Ascacibar,73,7000000.0,17000.0,German Bundesliga
15214,232245,Ji Won Han,59,180000.0,1000.0,Korean K League Classic
14566,232250,Luke Amos,60,325000.0,7000.0,English Premier League
10107,232252,Anton Walkes,65,725000.0,14000.0,USA Major League Soccer
9040,232255,Agustín Bouzat,66,950000.0,6000.0,Argentinian Superliga
9105,232269,Yong Joon Heo,66,850000.0,2000.0,Korean K League Classic
1301,232270,Timothy Fosu-Mensah,76,12000000.0,52000.0,English Premier League
5122,232278,Harold Mosquera,70,2700000.0,3000.0,Colombian Primera A
17953,232285,James Doona,48,60000.0,1000.0,Rep. Ireland Premier Division
7047,232289,José Antonio Malagón Rubio,68,775000.0,6000.0,Spanish Segunda División
10271,232291,Stefan Silva,65,625000.0,2000.0,Italian Serie B
10279,232293,Victor Osimhen,65,1100000.0,10000.0,German Bundesliga
5172,232294,Ryota Morioka,70,2100000.0,10000.0,Belgian First Division A
11362,232296,Fahd Moufi,64,575000.0,1000.0,Portuguese Primeira Liga
7131,232308,Milan Jevtović,68,1200000.0,11000.0,Norwegian Eliteserien
2294,232310,Maurício de Carvalho António,74,6000000.0,12000.0,Japanese J1 League
16584,232312,Callum Chettle,56,180000.0,1000.0,English League One
16239,232314,Kosta Petratos,57,220000.0,1000.0,Australian A-League
11434,232316,Gaddi Aguirre,64,575000.0,4000.0,Mexican Liga MX
16601,232325,Muteb Al Mutlaq,56,170000.0,3000.0,Saudi Professional League
5306,232329,Kubilay Kanatsızkuş,70,3900000.0,12000.0,Turkish Süper Lig
16269,232335,Mansour Najjar,57,170000.0,2000.0,Saudi Professional League
11515,232338,Hee Hoon Han,64,450000.0,2000.0,Korean K League Classic
13372,232340,Abdullahi Nura,62,450000.0,5000.0,Italian Serie A
11527,232342,Maximiliano Lugo,64,475000.0,3000.0,Argentinian Superliga
7283,232344,Emanuel Dening,68,900000.0,10000.0,Turkish Süper Lig
8357,232346,Daniel Imperiale,67,725000.0,9000.0,Argentinian Superliga
9458,232350,Josip Posavec,66,925000.0,1000.0,Italian Serie B
14849,232354,Axel Kacou,60,240000.0,1000.0,French Ligue 2
9487,232356,Tae Hong Park,66,650000.0,2000.0,Korean K League Classic
14166,232357,Joe Caletti,61,525000.0,1000.0,Australian A-League
12569,232360,Gaëtan Perrin,63,800000.0,9000.0,French Ligue 2
1867,232363,Milan Škriniar,75,8000000.0,41000.0,Italian Serie A
10574,232365,Koki Otani,65,425000.0,2000.0,Japanese J1 League
13458,232366,Nao Iwadate,62,210000.0,2000.0,Japanese J1 League
16924,232367,Haruki Fukushima,55,90000.0,1000.0,Japanese J1 League
13464,232369,Daisuke Nasu,62,70000.0,2000.0,Japanese J1 League
15460,232371,Wataru Hashimoto,59,110000.0,1000.0,Japanese J1 League
8455,232373,Ryota Moriwaki,67,525000.0,7000.0,Japanese J1 League
7414,232374,Tomoya Ugajin,68,875000.0,8000.0,Japanese J1 League
9558,232375,Tsukasa Umesaki,66,600000.0,4000.0,Japanese J1 League
10612,232376,Takuya Aoki,65,450000.0,4000.0,Japanese J1 League
3798,232377,Takahiro Sekine,72,4400000.0,14000.0,German 2. Bundesliga
13491,232379,Naoki Ishihara,62,240000.0,1000.0,Japanese J1 League
9589,232380,Yūki Mutō,66,675000.0,4000.0,Japanese J1 League
5502,232381,Wesley Moraes Ferreira da Silva,70,2900000.0,14000.0,Belgian First Division A
12629,232382,Toshiyuki Takagi,63,400000.0,3000.0,Japanese J1 League
11755,232395,Harold Isaza,64,875000.0,7000.0,Mexican Liga MX
17612,232396,Collins Tanor,52,90000.0,1000.0,Danish Superliga
15506,232401,Justin Tokishi Kinjo,59,350000.0,3000.0,German 2. Bundesliga
14968,232402,Woo Suk Kim,60,325000.0,1000.0,Korean K League Classic
13578,232405,Yhorman Hurtado,62,425000.0,1000.0,Colombian Primera A
8593,232406,Robin Krauße,67,875000.0,1000.0,German 3. Liga
11802,232407,Usman Sani Hassan Sale,64,800000.0,1000.0,Norwegian Eliteserien
11814,232409,Shun Obu,64,525000.0,2000.0,Japanese J1 League
14990,232410,Florian Escales,60,325000.0,2000.0,French Ligue 1
4715,232411,Christopher Nkunku,71,3900000.0,25000.0,French Ligue 1
15533,232412,Ebou Adams,59,250000.0,4000.0,English League One
15991,232413,Anfernee Dijksteel,58,250000.0,1000.0,English League One
12766,232415,Shota Kobayashi,63,400000.0,1000.0,Japanese J1 League
16003,232417,Nicolas Kocik,58,160000.0,1000.0,French Ligue 2
11853,232419,Doğanay Kılıç,64,775000.0,4000.0,Turkish Süper Lig
16723,232421,Javier Orobio,56,130000.0,1000.0,Colombian Primera A
8701,232429,Kengo Kawamata,67,900000.0,5000.0,Japanese J1 League
7632,232430,Miguel Díaz Montes,68,1200000.0,6000.0,Spanish Segunda División
5677,232432,Luka Jović,70,3400000.0,6000.0,German Bundesliga
4783,232433,Hichem Belkaroui,71,2400000.0,5000.0,Portuguese Primeira Liga
12842,232436,Moussa Sanoh,63,500000.0,2000.0,English League Two
2553,232437,Federico Ricca,74,7000000.0,18000.0,Spanish Primera División
10887,232438,Gevaro Nepomuceno,65,725000.0,2000.0,English League One
10891,232439,Luca Vignali,65,800000.0,1000.0,Italian Serie B
8747,232440,Caio Henrique Oliveira Silva,67,1600000.0,15000.0,Spanish Primera División
3981,232441,Masaaki Higashiguchi,72,1900000.0,7000.0,Japanese J1 League
12876,232444,Nicola Falasco,63,425000.0,8000.0,Italian Serie B
11960,232445,Salvatore Monaco,64,475000.0,1000.0,Italian Serie B
10920,232447,Yuji Rokutan,65,350000.0,1000.0,Japanese J1 League
12889,232448,Kentaro Seki,62,180000.0,1000.0,Japanese J1 League
16062,232449,Kei Ishikawa,57,100000.0,1000.0,Japanese J1 League
4840,232451,Hirofumi Watanabe,70,1400000.0,6000.0,Japanese J1 League
12899,232452,Koji Hachisuka,62,260000.0,1000.0,Japanese J1 League
10953,232453,Naoki Ishikawa,64,300000.0,2000.0,Japanese J1 League
9922,232454,Yasuhiro Hiraoka,65,375000.0,2000.0,Japanese J1 League
12906,232455,Hiroshi Futami,62,270000.0,1000.0,Japanese J1 League
10960,232456,Kazuki Oiwa,64,375000.0,2000.0,Japanese J1 League
17263,232458,Masaya Kojima,53,90000.0,1000.0,Japanese J1 League
2607,232459,Carlos Santos Rodrigues,73,4800000.0,10000.0,Portuguese Primeira Liga
12025,232461,Min Tae Kim,63,450000.0,1000.0,Japanese J1 League
6711,232462,Hiroaki Okuno,68,950000.0,4000.0,Japanese J1 League
14446,232464,Jun Kanakubo,60,200000.0,1000.0,Japanese J1 League
6719,232465,Shingo Tomita,68,600000.0,4000.0,Japanese J1 League
11012,232466,Nobuhiro Kato,64,260000.0,1000.0,Japanese J1 League
12945,232467,Hirotaka Mita,62,350000.0,1000.0,Japanese J1 League
7796,232469,Ramon Lopes de Freitas,67,825000.0,9000.0,Japanese J1 League
12956,232471,Naoki Sugai,62,240000.0,1000.0,Japanese J1 League
16097,232472,Keita Fujimura,57,140000.0,1000.0,Japanese J1 League
15675,232473,Hitoshi Shiota,58,20000.0,1000.0,Japanese J1 League
13783,232475,Shunsuke Motegi,61,400000.0,1000.0,Japanese J1 League
17663,232476,Keiya Shiihashi,51,40000.0,1000.0,Japanese J1 League
17664,232477,Sultan Abdullah Al Ghannam,51,50000.0,3000.0,Saudi Professional League
7843,232478,Hidetaka Kanazono,67,800000.0,4000.0,Japanese J1 League
15174,232479,Takuma Nishimura,59,260000.0,1000.0,Japanese J1 League
16472,232480,Yuki Kato,56,140000.0,1000.0,Japanese J1 League
16475,232481,Kenya Matsui,56,50000.0,1000.0,Japanese J1 League
5885,232487,Wataru Endo,69,1100000.0,6000.0,Japanese J1 League
12135,232488,Cristian Romero,63,725000.0,1000.0,Argentinian Superliga
4973,232489,Yoshiaki Komai,70,2100000.0,9000.0,Japanese J1 League
10100,232505,Takuto Hayashi,65,220000.0,3000.0,Japanese J1 League
14571,232507,Ryotaro Hironaga,60,160000.0,1000.0,Japanese J1 League
10110,232509,Kazuyuki Morisaki,65,70000.0,3000.0,Japanese J1 League
15740,232511,Sho Sasaki,58,110000.0,2000.0,Japanese J1 League
5053,232512,Yoshifumi Kashiwa,70,1700000.0,10000.0,Japanese J1 League
13090,232513,Yusuke Chajima,62,375000.0,3000.0,Japanese J1 League
5978,232514,Gabriel Carabajal,69,1300000.0,8000.0,Argentinian Superliga
13100,232515,Facundo Cobos,62,350000.0,2000.0,Argentinian Superliga
6937,232516,Facundo Silva,68,1100000.0,9000.0,Argentinian Superliga
5075,232517,Nicolás Silva,70,1900000.0,9000.0,Argentinian Superliga
15752,232519,Glenn Middleton,58,280000.0,3000.0,English Championship
17520,232520,Diallang Jaiyesimi,52,110000.0,2000.0,English League Two
5095,232524,Nicolás Romat,70,1300000.0,10000.0,Argentinian Superliga
12271,232526,Elias Cobbaut,63,550000.0,1000.0,Belgian First Division A
11266,232527,Damián Schmidt,64,500000.0,2000.0,Argentinian Superliga
14648,232535,Guillermo Benítez,60,240000.0,2000.0,Argentinian Superliga
4294,232543,Sebastián Bertoli,71,160000.0,4000.0,Argentinian Superliga
15802,232544,Ryan Blair,58,220000.0,6000.0,English Premier League
9192,232546,Diego Zabala,66,775000.0,4000.0,Argentinian Superliga
15806,232549,Marcos Peano,58,210000.0,1000.0,Argentinian Superliga
8143,232550,Artem Putivtsev,67,625000.0,5000.0,Polish Ekstraklasa
10300,232555,Patrik Mišák,65,625000.0,2000.0,Polish Ekstraklasa
16574,232557,Issa Samba,56,150000.0,1000.0,French Ligue 2
12363,232558,Izuchukwu Jude Anthony,63,425000.0,1000.0,Norwegian Eliteserien
13239,232559,Shuaibu Lalle Ibrahim,62,475000.0,1000.0,Norwegian Eliteserien
15341,232560,Kazushige Kirihata,59,100000.0,1000.0,Japanese J1 League
14702,232561,Koji Inada,60,120000.0,1000.0,Japanese J1 League
6138,232562,Kosuke Nakamura,69,1200000.0,5000.0,Japanese J1 League
11406,232564,Tatsuya Morita,64,375000.0,1000.0,Japanese J1 League
17548,232565,Goro Kawanami,52,50000.0,1000.0,Japanese J1 League
16854,232566,Haruhiko Takimoto,55,160000.0,1000.0,Japanese J1 League
14026,232567,Kazunari Ono,61,210000.0,1000.0,Japanese J1 League
14031,232568,Jiro Kamata,61,170000.0,2000.0,Japanese J1 League
5255,232571,Shinnosuke Nakatani,70,2200000.0,7000.0,Japanese J1 League
11437,232573,Ken Matsubara,64,525000.0,2000.0,Japanese J1 League
12410,232574,Tatsuya Masushima,63,210000.0,2000.0,Japanese J1 League
16246,232575,Fumiya Hayakawa,57,120000.0,1000.0,Japanese J1 League
12426,232577,Ryosuke Yamanaka,63,425000.0,2000.0,Japanese J1 League
14060,232578,Masaru Kato,61,270000.0,1000.0,Japanese J1 League
16249,232579,Yuta Ito,57,130000.0,1000.0,Japanese J1 League
8266,232580,Gabriel dos S. Magalhães,67,1100000.0,11000.0,French Ligue 1
8272,232581,Carlos Eduardo Bendini Giusti,67,900000.0,5000.0,Japanese J1 League
8274,232582,Walter Andrade,67,450000.0,6000.0,Argentinian Superliga
16876,232584,Sho Naruoka,55,50000.0,1000.0,Japanese J1 League
16255,232585,Noriyoshi Sakai,57,110000.0,1000.0,Japanese J1 League
11487,232586,Kei Koizumi,64,525000.0,2000.0,Japanese J1 League
17377,232587,Go Hayama,53,80000.0,1000.0,Japanese J1 League
14775,232590,Ryohei Yamazaki,60,210000.0,1000.0,Japanese J1 League
7260,232594,Naoki Wako,68,825000.0,7000.0,Japanese J1 League
8329,232595,Seung Beom Ko,67,1000000.0,5000.0,Korean K League Classic
14799,232596,Tomoki Imai,60,180000.0,2000.0,Japanese J1 League
10472,232597,Hiroki Fujiharu,65,425000.0,4000.0,Japanese J1 League
6269,232598,Daiki Niwa,69,700000.0,7000.0,Japanese J1 League
8342,232599,Yuta Nakayama,67,1100000.0,6000.0,Japanese J1 League
10493,232602,Jung Ya Kim,65,425000.0,4000.0,Japanese J1 League
8385,232608,Hiroyuki Abe,67,825000.0,6000.0,Japanese J1 League
11568,232609,Gakuto Notsuda,64,600000.0,3000.0,Japanese J1 League
4509,232610,Takuma Asano,71,3500000.0,50000.0,German Bundesliga
9488,232612,Koki Yonekura,66,475000.0,4000.0,Japanese J1 League
14859,232613,Takuya Marutani,60,190000.0,2000.0,Japanese J1 League
13429,232614,Yusuke Minagawa,62,375000.0,3000.0,Japanese J1 League
8420,232617,Kohei Shimizu,67,775000.0,8000.0,Japanese J1 League
5436,232619,Kosei Shibasaki,70,1400000.0,10000.0,Japanese J1 League
10568,232620,Kotaro Omori,65,650000.0,2000.0,Japanese J1 League
16312,232621,Soya Takahashi,57,140000.0,1000.0,Japanese J1 League
8436,232622,Shun Nagasawa,67,800000.0,9000.0,Japanese J1 League
5444,232623,Yosuke Ideguchi,70,2500000.0,7000.0,Japanese J1 League
16926,232625,Shaun Tuton,55,110000.0,2000.0,English Championship
10591,232626,Jae Suk Oh,65,500000.0,4000.0,Japanese J1 League
14889,232627,Hiroto Goya,60,290000.0,2000.0,Japanese J1 League
17593,232629,Naoya Senoo,52,90000.0,1000.0,Japanese J1 League
17868,232631,Shota Yomesaka,50,60000.0,1000.0,Japanese J1 League
17419,232632,So Hirao,53,100000.0,1000.0,Japanese J1 League
16935,232634,Hiroki Noda,55,170000.0,1000.0,Japanese J1 League
16664,232635,Kazunari Ichimi,56,200000.0,1000.0,Japanese J1 League
14227,232636,Ryo Hatsuse,61,375000.0,1000.0,Japanese J1 League
17202,232638,Akito Takagi,54,150000.0,1000.0,Japanese J1 League
7463,232639,Ritsu Doan,68,1600000.0,5000.0,Holland Eredivisie
13507,232640,Shohei Ogura,62,200000.0,1000.0,Japanese J1 League
15952,232641,Alfie Egan,58,220000.0,1000.0,English League One
9625,232643,Leon Guwara,66,825000.0,5000.0,German 2. Bundesliga
12658,232644,Franco Colela,63,575000.0,3000.0,Argentinian Superliga
15493,232645,Facundo Cambeses,59,280000.0,1000.0,Argentinian Superliga
15959,232646,Claudio Bravo,58,190000.0,2000.0,Argentinian Superliga
16685,232654,Luis Malagón,56,130000.0,1000.0,Mexican Liga MX
14960,232655,Simen Juklerød,60,260000.0,1000.0,Norwegian Eliteserien
1926,232656,Theo Hernández,75,9000000.0,52000.0,Spanish Primera División
9675,232657,Mauro Guevgeozián,66,575000.0,4000.0,Argentinian Superliga
12717,232659,Levi Opdam,63,525000.0,2000.0,Holland Eredivisie
10746,232661,Mariano Bareiro,65,825000.0,4000.0,Argentinian Superliga
6511,232665,Mauro Arambarri,69,1400000.0,9000.0,Spanish Primera División
17450,232668,Liam Gordon,53,80000.0,1000.0,Scottish Premiership
16981,232669,Sarpreet Singh,55,160000.0,1000.0,Australian A-League
3165,232670,Fernando Zampedri,73,4000000.0,20000.0,Argentinian Superliga
11832,232671,Leandro Putaro,64,825000.0,2000.0,German 2. Bundesliga
16394,232673,Marwan Al Haidari,57,130000.0,3000.0,Saudi Professional League
15011,232674,Fahad Ghazi,60,240000.0,4000.0,Saudi Professional League
17237,232675,Muteb Al Mufarrij,54,90000.0,3000.0,Saudi Professional League
17634,232676,Naoki Hatta,52,30000.0,1000.0,Japanese J1 League
16990,232677,Abdulaziz Al Sharid,55,110000.0,3000.0,Saudi Professional League
13630,232678,Ko Shimura,62,350000.0,1000.0,Japanese J1 League
11877,232680,Abdulkarim Al Qahtani,64,600000.0,5000.0,Saudi Professional League
15036,232682,Abdulmajeed Al Suwat,60,300000.0,3000.0,Saudi Professional League
9799,232683,Taisuke Nakamura,66,525000.0,2000.0,Japanese J1 League
16418,232684,Taku Akahoshi,57,50000.0,1000.0,Japanese J1 League
10852,232685,Kentaro Oi,65,220000.0,2000.0,Japanese J1 League
13651,232686,Nagisa Sakurauchi,62,250000.0,1000.0,Japanese J1 League
15051,232687,Hiromu Mitsumaru,60,220000.0,1000.0,Japanese J1 League
8724,232691,Min Hyeok Kim,67,800000.0,3000.0,Japanese J1 League
5697,232692,Guillermo Acosta,70,1800000.0,9000.0,Argentinian Superliga
3967,232693,Chidozie Awaziem,72,4400000.0,7000.0,French Ligue 1
6620,232695,Franco Sbuttoni,69,850000.0,7000.0,Argentinian Superliga
16748,232696,Daiki Ogawa,56,90000.0,1000.0,Japanese J1 League
9867,232697,Lautaro Geminiani,66,650000.0,3000.0,Argentinian Superliga
8759,232698,Matías Garrido,67,650000.0,7000.0,Argentinian Superliga
11955,232700,Marcelo Guzmán,64,350000.0,3000.0,Argentinian Superliga
16755,232704,Takuma Ominami,55,170000.0,1000.0,Japanese J1 League
10938,232706,Masato Fujita,64,300000.0,2000.0,Japanese J1 League
14414,232708,Milton Valenzuela,60,375000.0,1000.0,Argentinian Superliga
14416,232709,Damian Batallini,60,325000.0,2000.0,Argentinian Superliga
15637,232711,Jens Stage,58,230000.0,2000.0,Danish Superliga
9928,232712,Bautista Cascini,65,950000.0,4000.0,Argentinian Superliga
12010,232713,Daniel Sappa,63,425000.0,2000.0,Argentinian Superliga
7744,232714,Yohei Toyoda,67,600000.0,4000.0,Japanese J1 League
17657,232715,Shugo Tsuji,51,70000.0,1000.0,Japanese J1 League
8840,232718,Yoshiki Takahashi,66,375000.0,2000.0,Japanese J1 League
15655,232721,Yoshiaki Fujita,58,40000.0,1000.0,Japanese J1 League
11013,232722,Shun Morishita,64,300000.0,2000.0,Japanese J1 League
11018,232723,Takamitsu Tomiyama,64,550000.0,2000.0,Japanese J1 League
9973,232724,Jumpei Kusukami,65,525000.0,3000.0,Australian A-League
15159,232727,Kei Ikeda,59,150000.0,1000.0,Japanese J1 League
7815,232728,Yutaka Yoshida,67,625000.0,4000.0,Japanese J1 League
4936,232730,Daichi Kamada,70,2900000.0,15000.0,German Bundesliga
9999,232731,Ryota Hayasaka,65,475000.0,2000.0,Japanese J1 League
11062,232733,Akito Fukuta,64,525000.0,2000.0,Japanese J1 League
3361,232736,Yuki Kobayashi,72,3900000.0,8000.0,Holland Eredivisie
12118,232739,Kota Ueda,63,250000.0,1000.0,Japanese J1 League
13000,232740,Yoshiaki Ota,62,150000.0,1000.0,Japanese J1 League
13803,232741,Takuya Matsuura,61,250000.0,2000.0,Japanese J1 League
12130,232742,Hiroyuki Komoto,63,250000.0,1000.0,Japanese J1 League
13811,232743,Tetsuya Enomoto,61,100000.0,2000.0,Japanese J1 League
13012,232744,Kohei Yamakoshi,62,325000.0,1000.0,Japanese J1 League
14514,232746,Jeong Su Park,60,220000.0,1000.0,Japanese J1 League
15706,232747,Daisuke Watabe,58,100000.0,1000.0,Japanese J1 League
15711,232748,Ryo Okui,58,100000.0,1000.0,Japanese J1 League
17057,232749,Tsubasa Oya,54,50000.0,1000.0,Japanese J1 League
7912,232750,Fabio Aguiar da Silva,67,625000.0,8000.0,Japanese J1 League
13834,232752,Shingo Hyodo,61,220000.0,1000.0,Japanese J1 League
7927,232753,Kosuke Nakamachi,67,525000.0,6000.0,Japanese J1 League
10079,232754,Thomas Olivier Amang,65,1200000.0,2000.0,Norwegian Eliteserien
14544,232755,Jay Dasilva,60,400000.0,1000.0,English League One
12172,232756,Fikayo Tomori,63,725000.0,1000.0,English Championship
14549,232757,Kyle Scott,60,450000.0,7000.0,English Premier League
14560,232759,Josh Tymon,60,375000.0,4000.0,English Premier League
7952,232760,Djibril Diaw,67,1100000.0,3000.0,Polish Ekstraklasa
6887,232761,Gideon Baah,68,950000.0,5000.0,USA Major League Soccer
13073,232762,Filip Lončarić,62,190000.0,1000.0,Norwegian Eliteserien
11211,232768,Takuya Wada,64,425000.0,2000.0,Japanese J1 League
10130,232770,Santiago Colombatto,65,1200000.0,10000.0,Italian Serie B
17320,232772,Kazuma Takayama,53,90000.0,1000.0,Japanese J1 League
10153,232775,Ataru Esaka,65,700000.0,2000.0,Japanese J1 League
